SKU_ID,Revenue_Rank,Category,Segment,ABC_Class,XYZ_Class,Total_Revenue,Revenue_Pct,Total_Units,Stockout_Rate_Pct,CV,Priority_Flag,Recommended_Zone,Adj_Safety_Stock,Adj_Reorder_Point,Primary_Warehouse,Cumulative_Revenue_Pct
IND-001634,171,Industrial,BY,B,Y,29547743.98,0.1519,13334,2.82,0.5941,Standard,Standard Pick,237,662,DHL-WH-NJ01,81.1243
FSH-001513,172,Fashion & Apparel,BY,B,Y,29513150.24,0.1518,81772,2.69,0.3927,Standard,Standard Pick,424,559,DHL-WH-IL02,81.2761
HLT-001909,173,Healthcare,BY,B,Y,29313685.12,0.1507,33457,3.01,0.3847,Standard,Standard Pick,339,337,DHL-WH-NJ01,81.4268
FSH-001541,174,Fashion & Apparel,BY,B,Y,29095211.6,0.1496,84616,3.48,0.6008,Standard,Standard Pick,316,469,DHL-WH-IL02,81.5764
PHM-000703,175,Pharmaceutical,BX,B,X,28938903.28,0.1488,33491,3.0,0.1627,Standard,Standard Pick,244,371,DHL-WH-NJ01,81.7252
FSH-001919,176,Fashion & Apparel,BY,B,Y,28873510.64,0.1485,53131,3.27,0.3887,Standard,Standard Pick,81,320,DHL-WH-TX03,81.8737
CHM-000617,177,Chemical,BY,B,Y,27697811.85,0.1424,20451,2.02,0.5802,Standard,Standard Pick,168,750,DHL-WH-NJ01,82.0161
HLT-000984,178,Healthcare,BX,B,X,26696966.88,0.1373,33108,3.76,0.1645,Standard,Standard Pick,199,168,DHL-WH-IL02,82.1534
AUT-000486,179,Automotive,BX,B,X,26498724.84,0.1363,36876,3.06,0.164,Standard,Standard Pick,46,553,DHL-WH-IL02,82.2897
FSH-000192,180,Fashion & Apparel,BX,B,X,26298440.68,0.1352,36046,2.17,0.2094,Standard,Standard Pick,83,314,DHL-WH-NJ01,82.4249
ELC-001360,181,Consumer Electronics,BX,B,X,26237728.62,0.1349,46282,2.9,0.2623,Standard,Standard Pick,20,31,DHL-WH-NJ01,82.5598
PHM-000083,182,Pharmaceutical,BY,B,Y,26209717.25,0.1348,85835,2.64,0.604,Standard,Standard Pick,190,426,DHL-WH-NJ01,82.6946
ELC-001943,183,Consumer Electronics,BY,B,Y,25993980.0,0.1337,48137,2.23,0.4111,Standard,Standard Pick,15,638,DHL-WH-NJ01,82.8283
FSH-001564,184,Fashion & Apparel,BY,B,Y,25346129.04,0.1303,84268,3.14,0.3954,Standard,Standard Pick,402,387,DHL-WH-IL02,82.9586
FSH-000307,185,Fashion & Apparel,BY,B,Y,25317146.4,0.1302,38480,3.21,0.392,Standard,Standard Pick,352,108,DHL-WH-NJ01,83.0888
FSH-001355,186,Fashion & Apparel,BX,B,X,24934717.44,0.1282,94464,2.62,0.2219,Standard,Standard Pick,137,607,DHL-WH-NJ01,83.217
ELC-000177,187,Consumer Electronics,BY,B,Y,24768464.82,0.1274,54318,4.35,0.3115,Standard,Standard Pick,262,311,DHL-WH-TX03,83.3444
PHM-001232,188,Pharmaceutical,BY,B,Y,24499765.22,0.126,18683,3.95,0.6165,Standard,Standard Pick,387,133,DHL-WH-NJ01,83.4704
IND-001654,189,Industrial,BY,B,Y,24350031.6,0.1252,10030,2.74,0.4326,Standard,Standard Pick,116,777,DHL-WH-IL02,83.5956
AUT-001659,190,Automotive,BY,B,Y,24133276.94,0.1241,49954,3.55,0.4022,Standard,Standard Pick,216,387,DHL-WH-IL02,83.7197
ELC-001337,191,Consumer Electronics,BY,B,Y,23721021.3,0.122,27165,3.74,0.6154,Standard,Standard Pick,174,672,DHL-WH-TX03,83.8417
FSH-000725,192,Fashion & Apparel,BY,B,Y,23714680.79,0.1219,75311,3.19,0.5869,Standard,Standard Pick,80,516,DHL-WH-NJ01,83.9636
HLT-000223,193,Healthcare,BY,B,Y,23538434.14,0.121,20059,2.61,0.3996,Standard,Standard Pick,388,426,DHL-WH-NJ01,84.0846
ELC-000413,194,Consumer Electronics,BY,B,Y,23347904.8,0.1201,45548,2.32,0.5927,Standard,Standard Pick,360,352,DHL-WH-IL02,84.2047
FSH-000875,195,Fashion & Apparel,BY,B,Y,23293222.2,0.1198,69220,2.64,0.3865,Standard,Standard Pick,45,671,DHL-WH-TX03,84.3245
IND-000367,196,Industrial,BY,B,Y,23248346.94,0.1195,10829,4.1,0.3989,Standard,Standard Pick,360,57,DHL-WH-NJ01,84.444
FSH-000821,197,Fashion & Apparel,BY,B,Y,23135395.14,0.119,60594,1.55,0.3864,Standard,Standard Pick,72,185,DHL-WH-IL02,84.563
FSH-001730,198,Fashion & Apparel,BX,B,X,22599189.3,0.1162,83990,2.48,0.2513,Standard,Standard Pick,167,198,DHL-WH-TX03,84.6792
CHM-001880,199,Chemical,BY,B,Y,22252063.4,0.1144,18740,3.91,0.4014,Standard,Standard Pick,315,443,DHL-WH-TX03,84.7936
FSH-000461,200,Fashion & Apparel,BX,B,X,22144035.12,0.1139,63164,2.77,0.2044,Standard,Standard Pick,64,594,DHL-WH-NJ01,84.9075
HLT-001227,201,Healthcare,BY,B,Y,21967512.0,0.113,36640,3.99,0.4003,Standard,Standard Pick,214,697,DHL-WH-TX03,85.0205
CHM-000936,202,Chemical,BY,B,Y,21658124.52,0.1114,29426,3.42,0.5978,Standard,Standard Pick,246,124,DHL-WH-TX03,85.1319
AUT-000911,203,Automotive,BY,B,Y,21592549.92,0.111,43536,2.33,0.582,Standard,Standard Pick,48,413,DHL-WH-NJ01,85.2429
IND-000609,204,Industrial,BY,B,Y,20902606.24,0.1075,18127,3.03,0.397,Standard,Standard Pick,45,620,DHL-WH-IL02,85.3504
IND-000237,205,Industrial,BY,B,Y,20882803.44,0.1074,9528,1.28,0.3935,Standard,Standard Pick,448,57,DHL-WH-NJ01,85.4578
FSH-001403,206,Fashion & Apparel,BY,B,Y,20332512.0,0.1046,54540,1.68,0.3799,Standard,Standard Pick,80,364,DHL-WH-IL02,85.5624
HLT-000289,207,Healthcare,BX,B,X,20140112.43,0.1036,31973,4.33,0.1725,Standard,Standard Pick,329,631,DHL-WH-NJ01,85.666
HLT-001838,208,Healthcare,BY,B,Y,19738150.0,0.1015,26300,3.25,0.6024,Standard,Standard Pick,212,417,DHL-WH-TX03,85.7675
ELC-001485,209,Consumer Electronics,BY,B,Y,19723165.92,0.1014,33624,3.0,0.4443,Standard,Standard Pick,82,39,DHL-WH-TX03,85.8689
IND-001608,210,Industrial,BY,B,Y,19546239.93,0.1005,60981,4.75,0.6013,Standard,Standard Pick,62,554,DHL-WH-IL02,85.9694
IND-001931,211,Industrial,BX,B,X,19283872.06,0.0992,11779,3.19,0.1679,Standard,Standard Pick,359,62,DHL-WH-TX03,86.0686
ELC-000375,212,Consumer Electronics,BY,B,Y,19214834.8,0.0988,21896,3.43,0.3123,Standard,Standard Pick,376,110,DHL-WH-TX03,86.1674
HLT-000511,213,Healthcare,BY,B,Y,19141613.97,0.0984,30003,2.16,0.5657,Standard,Standard Pick,118,719,DHL-WH-IL02,86.2658
FSH-000730,214,Fashion & Apparel,BY,B,Y,18644528.88,0.0959,31572,3.55,0.5601,Standard,Standard Pick,51,52,DHL-WH-TX03,86.3617
AUT-001188,215,Automotive,BY,B,Y,18526649.04,0.0953,41676,2.88,0.5746,Standard,Standard Pick,183,96,DHL-WH-TX03,86.457
ELC-001098,216,Consumer Electronics,BY,B,Y,18514785.6,0.0952,11096,3.29,0.4518,Standard,Standard Pick,346,693,DHL-WH-IL02,86.5522
IND-000777,217,Industrial,BY,B,Y,18459629.72,0.0949,8614,2.26,0.63,Standard,Standard Pick,36,697,DHL-WH-NJ01,86.6471
CHM-001888,218,Chemical,BY,B,Y,18046726.2,0.0928,31778,2.99,0.3873,Standard,Standard Pick,189,364,DHL-WH-NJ01,86.7399
FSH-001258,219,Fashion & Apparel,BY,B,Y,17956806.36,0.0923,43842,3.32,0.3959,Standard,Standard Pick,240,472,DHL-WH-IL02,86.8322
PHM-000909,220,Pharmaceutical,BY,B,Y,17781825.6,0.0914,48510,3.26,0.3969,Standard,Standard Pick,38,742,DHL-WH-IL02,86.9236
FSH-000792,221,Fashion & Apparel,BY,B,Y,17715408.8,0.0911,44020,3.06,0.5767,Standard,Standard Pick,117,196,DHL-WH-IL02,87.0147
FSH-000316,222,Fashion & Apparel,BX,B,X,17169330.42,0.0883,30859,4.36,0.2269,Standard,Standard Pick,308,34,DHL-WH-IL02,87.103
AUT-000647,223,Automotive,BY,B,Y,17159106.15,0.0882,14649,2.48,0.5938,Standard,Standard Pick,285,546,DHL-WH-TX03,87.1912
IND-001011,224,Industrial,BX,B,X,17057791.58,0.0877,47417,2.16,0.1616,Standard,Standard Pick,263,596,DHL-WH-TX03,87.2789
CHM-000131,225,Chemical,BY,B,Y,16845328.08,0.0866,35939,2.88,0.4049,Standard,Standard Pick,246,396,DHL-WH-TX03,87.3655
PHM-001414,226,Pharmaceutical,BY,B,Y,16832616.84,0.0866,29202,2.89,0.5955,Standard,Standard Pick,297,477,DHL-WH-TX03,87.4521
AUT-000762,227,Automotive,BX,B,X,16058527.95,0.0826,35571,2.18,0.1673,Standard,Standard Pick,114,359,DHL-WH-IL02,87.5347
HLT-001652,228,Healthcare,BY,B,Y,15974319.69,0.0821,22533,2.25,0.3699,Standard,Standard Pick,210,584,DHL-WH-NJ01,87.6168
FSH-001356,229,Fashion & Apparel,BY,B,Y,15928811.8,0.0819,33598,4.56,0.4064,Standard,Standard Pick,324,558,DHL-WH-TX03,87.6987
ELC-000883,230,Consumer Electronics,BY,B,Y,15845199.93,0.0815,13853,3.08,0.3133,Standard,Standard Pick,356,165,DHL-WH-NJ01,87.7802
IND-001332,231,Industrial,BY,B,Y,15402488.8,0.0792,12368,3.12,0.5823,Standard,Standard Pick,324,642,DHL-WH-TX03,87.8594
HLT-001197,232,Healthcare,BX,B,X,15289114.48,0.0786,69016,2.34,0.1572,Standard,Standard Pick,59,279,DHL-WH-IL02,87.938
ELC-000512,233,Consumer Electronics,BX,B,X,15129903.06,0.0778,14506,3.08,0.2466,Standard,Standard Pick,102,234,DHL-WH-NJ01,88.0158
IND-000133,234,Industrial,BX,B,X,15108439.19,0.0777,7501,4.6,0.1596,Standard,Standard Pick,175,408,DHL-WH-IL02,88.0935
HLT-000291,235,Healthcare,BY,B,Y,14880697.41,0.0765,28689,2.65,0.387,Standard,Standard Pick,134,637,DHL-WH-IL02,88.17
IND-000162,236,Industrial,BY,B,Y,14825959.92,0.0762,12651,3.22,0.5482,Standard,Standard Pick,186,312,DHL-WH-TX03,88.2462
IND-001359,237,Industrial,BY,B,Y,14586191.69,0.075,9551,3.0,0.3726,Standard,Standard Pick,280,162,DHL-WH-TX03,88.3212
FSH-001640,238,Fashion & Apparel,BY,B,Y,14551185.07,0.0748,43487,2.95,0.3964,Standard,Standard Pick,122,129,DHL-WH-NJ01,88.396
ELC-001974,239,Consumer Electronics,BY,B,Y,14344402.8,0.0738,13260,4.27,0.6068,Standard,Standard Pick,366,755,DHL-WH-IL02,88.4698
HLT-000070,240,Healthcare,BX,B,X,14241016.38,0.0732,19847,3.12,0.1769,Standard,Standard Pick,204,117,DHL-WH-IL02,88.543
IND-001346,241,Industrial,BX,B,X,14192011.26,0.073,4746,2.36,0.1676,Standard,Standard Pick,110,557,DHL-WH-TX03,88.616
IND-000910,242,Industrial,BY,B,Y,14168891.85,0.0729,5529,4.19,0.3986,Standard,Standard Pick,208,60,DHL-WH-NJ01,88.6889
CHM-001376,243,Chemical,BX,B,X,14143710.6,0.0727,61871,3.06,0.169,Standard,Standard Pick,199,74,DHL-WH-NJ01,88.7616
HLT-001345,244,Healthcare,BY,B,Y,14053600.44,0.0723,56556,4.14,0.5482,Standard,Standard Pick,128,437,DHL-WH-NJ01,88.8339
PHM-000638,245,Pharmaceutical,BX,B,X,13972997.76,0.0719,66767,3.77,0.1748,Standard,Standard Pick,212,91,DHL-WH-TX03,88.9058
HLT-001251,246,Healthcare,BY,B,Y,13933818.9,0.0717,29193,3.8,0.4012,Standard,Standard Pick,274,456,DHL-WH-IL02,88.9775
PHM-001491,247,Pharmaceutical,BY,B,Y,13822362.9,0.0711,12190,2.48,0.6177,Standard,Standard Pick,294,229,DHL-WH-IL02,89.0486
ELC-001309,248,Consumer Electronics,BY,B,Y,13700710.41,0.0705,14613,3.37,0.5674,Standard,Standard Pick,44,230,DHL-WH-TX03,89.1191
CHM-000125,249,Chemical,BX,B,X,13536483.5,0.0696,51110,2.45,0.1697,Standard,Standard Pick,72,374,DHL-WH-NJ01,89.1887
FSH-001210,250,Fashion & Apparel,BY,B,Y,13447620.16,0.0692,38947,2.81,0.5949,Standard,Standard Pick,332,179,DHL-WH-NJ01,89.2579
ELC-000828,251,Consumer Electronics,BY,B,Y,13398741.62,0.0689,10483,3.76,0.4512,Standard,Standard Pick,189,433,DHL-WH-TX03,89.3268
FSH-000809,252,Fashion & Apparel,BY,B,Y,13371007.8,0.0688,80018,3.43,0.3883,Standard,Standard Pick,141,338,DHL-WH-IL02,89.3956
AUT-001277,253,Automotive,BY,B,Y,13201902.0,0.0679,12180,2.97,0.3702,Standard,Standard Pick,153,233,DHL-WH-NJ01,89.4635
ELC-000106,254,Consumer Electronics,BY,B,Y,13182035.13,0.0678,12793,4.42,0.4389,Standard,Standard Pick,164,68,DHL-WH-TX03,89.5313
PHM-000408,255,Pharmaceutical,BX,B,X,13160371.0,0.0677,8380,3.09,0.1712,Standard,Standard Pick,154,636,DHL-WH-NJ01,89.599
AUT-001599,256,Automotive,BY,B,Y,13067984.16,0.0672,11088,2.62,0.5859,Standard,Standard Pick,318,118,DHL-WH-NJ01,89.6662
ELC-001756,257,Consumer Electronics,BY,B,Y,12789345.24,0.0658,24444,2.38,0.388,Standard,Standard Pick,234,242,DHL-WH-TX03,89.732
FSH-000634,258,Fashion & Apparel,BX,B,X,12771710.36,0.0657,25738,3.72,0.1823,Standard,Standard Pick,56,117,DHL-WH-IL02,89.7977
ELC-001794,259,Consumer Electronics,BY,B,Y,12696924.64,0.0653,8942,2.68,0.6137,Standard,Standard Pick,70,333,DHL-WH-TX03,89.863
FMC-001804,260,FMCG,BX,B,X,12620385.36,0.0649,92961,3.73,0.2652,Standard,Standard Pick,305,285,DHL-WH-IL02,89.9279
IND-000976,261,Industrial,BY,B,Y,12523107.66,0.0644,11963,2.54,0.5919,Standard,Standard Pick,218,333,DHL-WH-TX03,89.9923
ELC-001534,262,Consumer Electronics,BY,B,Y,12520048.31,0.0644,10813,2.77,0.3224,Standard,Standard Pick,99,606,DHL-WH-IL02,90.0567
IND-001625,263,Industrial,BY,B,Y,12277497.03,0.0631,13393,2.03,0.6166,Standard,Standard Pick,207,763,DHL-WH-IL02,90.1198
HLT-001713,264,Healthcare,BX,B,X,12214887.96,0.0628,20273,2.36,0.1621,Standard,Standard Pick,98,494,DHL-WH-TX03,90.1826
AUT-000266,265,Automotive,BX,B,X,12068560.47,0.0621,13801,3.32,0.1785,Standard,Standard Pick,139,572,DHL-WH-NJ01,90.2447
HLT-000306,266,Healthcare,BX,B,X,12051988.8,0.062,24377,3.45,0.1709,Standard,Standard Pick,46,123,DHL-WH-TX03,90.3067
FMC-000450,267,FMCG,BY,B,Y,12026256.76,0.0618,94294,2.66,0.428,Standard,Standard Pick,130,468,DHL-WH-TX03,90.3685
IND-000091,268,Industrial,BY,B,Y,11864240.22,0.061,9149,3.11,0.6049,Standard,Standard Pick,158,52,DHL-WH-IL02,90.4295
AUT-000544,269,Automotive,BY,B,Y,11561719.26,0.0595,22477,2.82,0.3856,Standard,Standard Pick,132,594,DHL-WH-NJ01,90.489
PHM-001289,270,Pharmaceutical,BY,B,Y,11556285.4,0.0594,9889,2.42,0.4035,Standard,Standard Pick,250,237,DHL-WH-NJ01,90.5484
ELC-001536,271,Consumer Electronics,BY,B,Y,11486868.72,0.0591,55794,2.97,0.4529,Standard,Standard Pick,366,354,DHL-WH-IL02,90.6075
CHM-001808,272,Chemical,BX,B,X,11481929.2,0.059,22130,3.03,0.1649,Standard,Standard Pick,73,254,DHL-WH-IL02,90.6665
IND-001871,273,Industrial,BX,B,X,11374804.2,0.0585,5583,1.76,0.1706,Standard,Standard Pick,49,140,DHL-WH-NJ01,90.725
HLT-000959,274,Healthcare,BY,B,Y,11355262.88,0.0584,58799,3.1,0.6121,Standard,Standard Pick,261,364,DHL-WH-IL02,90.7834
FSH-001109,275,Fashion & Apparel,BX,B,X,11236496.09,0.0578,49117,2.58,0.2163,Standard,Standard Pick,238,532,DHL-WH-IL02,90.8412
AUT-000740,276,Automotive,BY,B,Y,11235390.54,0.0578,13443,3.07,0.6314,Standard,Standard Pick,38,774,DHL-WH-TX03,90.899
FSH-000132,277,Fashion & Apparel,BX,B,X,11231433.57,0.0578,28263,2.56,0.2034,Standard,Standard Pick,98,506,DHL-WH-IL02,90.9568
ELC-000654,278,Consumer Electronics,BY,B,Y,10977561.4,0.0564,56498,3.59,0.4141,Standard,Standard Pick,38,337,DHL-WH-TX03,91.0132
ELC-000772,279,Consumer Electronics,BY,B,Y,10720211.4,0.0551,13044,2.31,0.6118,Standard,Standard Pick,93,586,DHL-WH-NJ01,91.0683
ELC-001418,280,Consumer Electronics,BX,B,X,10707759.09,0.0551,11403,3.55,0.2705,Standard,Standard Pick,120,585,DHL-WH-IL02,91.1234
ELC-001353,281,Consumer Electronics,BY,B,Y,10622665.32,0.0546,8796,2.62,0.5904,Standard,Standard Pick,118,235,DHL-WH-TX03,91.178
PHM-001326,282,Pharmaceutical,BY,B,Y,10593576.86,0.0545,10999,2.34,0.4008,Standard,Standard Pick,174,529,DHL-WH-TX03,91.2325
IND-001124,283,Industrial,BX,B,X,10529155.02,0.0541,49521,2.67,0.1624,Standard,Standard Pick,221,327,DHL-WH-TX03,91.2866
PHM-001252,284,Pharmaceutical,BY,B,Y,10457158.83,0.0538,11883,3.47,0.3895,Standard,Standard Pick,116,673,DHL-WH-IL02,91.3404
PHM-001082,285,Pharmaceutical,BY,B,Y,10330666.38,0.0531,11589,2.86,0.576,Standard,Standard Pick,172,129,DHL-WH-NJ01,91.3935
AUT-001596,286,Automotive,BX,B,X,10283665.08,0.0529,8138,3.7,0.1763,Standard,Standard Pick,124,440,DHL-WH-NJ01,91.4464
IND-001844,287,Industrial,BX,B,X,10256021.8,0.0527,7565,3.62,0.1631,Standard,Standard Pick,245,249,DHL-WH-NJ01,91.4991
IND-000823,288,Industrial,BX,B,X,10247509.0,0.0527,7570,3.29,0.1796,Standard,Standard Pick,137,73,DHL-WH-NJ01,91.5518
AUT-001757,289,Automotive,BY,B,Y,10232455.8,0.0526,11820,2.43,0.4043,Standard,Standard Pick,436,554,DHL-WH-IL02,91.6044
ELC-000313,290,Consumer Electronics,BY,B,Y,10207557.25,0.0525,7117,3.93,0.476,Standard,Standard Pick,252,641,DHL-WH-NJ01,91.6569
FMC-001968,291,FMCG,BY,B,Y,10160842.0,0.0523,95857,4.12,0.5947,Standard,Standard Pick,32,658,DHL-WH-NJ01,91.7092
FMC-000663,292,FMCG,BX,B,X,10078623.0,0.0518,81450,2.69,0.2815,Standard,Standard Pick,235,79,DHL-WH-TX03,91.761
PHM-000582,293,Pharmaceutical,BY,B,Y,10030122.98,0.0516,9767,3.23,0.3818,Standard,Standard Pick,320,234,DHL-WH-IL02,91.8126
FMC-001620,294,FMCG,BY,B,Y,9984375.4,0.0513,91340,2.44,0.4287,Standard,Standard Pick,24,183,DHL-WH-IL02,91.8639
FMC-000197,295,FMCG,BX,B,X,9634184.58,0.0495,82014,2.66,0.292,Standard,Standard Pick,260,461,DHL-WH-IL02,91.9134
ELC-000382,296,Consumer Electronics,BY,B,Y,9494866.92,0.0488,10934,1.6,0.5764,Standard,Standard Pick,225,372,DHL-WH-NJ01,91.9622
FMC-001397,297,FMCG,BY,B,Y,9488947.05,0.0488,83127,2.86,0.6113,Standard,Standard Pick,46,692,DHL-WH-TX03,92.011
IND-001180,298,Industrial,BY,B,Y,9386284.8,0.0483,4470,3.37,0.5977,Standard,Standard Pick,82,473,DHL-WH-TX03,92.0593
IND-000581,299,Industrial,BX,B,X,9288183.24,0.0478,7191,3.61,0.1693,Standard,Standard Pick,72,129,DHL-WH-TX03,92.1071
HLT-001468,300,Healthcare,BX,B,X,9274204.8,0.0477,12530,1.61,0.1603,Standard,Standard Pick,290,402,DHL-WH-IL02,92.1548
ELC-001781,301,Consumer Electronics,BY,B,Y,9212344.76,0.0474,9806,2.15,0.3506,Standard,Standard Pick,378,760,DHL-WH-NJ01,92.2022
AUT-001772,302,Automotive,BY,B,Y,9077387.8,0.0467,31655,2.89,0.5799,Standard,Standard Pick,434,745,DHL-WH-IL02,92.2489
ELC-000042,303,Consumer Electronics,BY,B,Y,9025387.91,0.0464,10843,3.59,0.5897,Standard,Standard Pick,417,318,DHL-WH-IL02,92.2953
ELC-000098,304,Consumer Electronics,BY,B,Y,8970360.0,0.0461,14160,3.06,0.5904,Standard,Standard Pick,238,129,DHL-WH-NJ01,92.3414
ELC-000210,305,Consumer Electronics,BY,B,Y,8927330.8,0.0459,11740,3.1,0.474,Standard,Standard Pick,56,459,DHL-WH-NJ01,92.3873
HLT-001368,306,Healthcare,BY,B,Y,8861845.92,0.0456,13674,1.48,0.6253,Standard,Standard Pick,144,690,DHL-WH-TX03,92.4329
IND-001893,307,Industrial,BY,B,Y,8849768.02,0.0455,5609,1.81,0.642,Standard,Standard Pick,328,454,DHL-WH-IL02,92.4784
ELC-001053,308,Consumer Electronics,BY,B,Y,8844069.78,0.0455,11019,4.8,0.427,Standard,Standard Pick,120,584,DHL-WH-NJ01,92.5239
IND-000300,309,Industrial,BX,B,X,8495326.24,0.0437,5648,1.37,0.1712,Standard,Standard Pick,234,343,DHL-WH-NJ01,92.5676
FMC-000815,310,FMCG,BY,B,Y,8436221.82,0.0434,67002,2.86,0.4241,Standard,Standard Pick,92,595,DHL-WH-IL02,92.611
ELC-000226,311,Consumer Electronics,BY,B,Y,8397177.36,0.0432,12441,2.96,0.5547,Standard,Standard Pick,370,441,DHL-WH-TX03,92.6542
ELC-001587,312,Consumer Electronics,BY,B,Y,8338715.44,0.0429,12008,3.49,0.318,Standard,Standard Pick,334,469,DHL-WH-IL02,92.6971
ELC-001988,313,Consumer Electronics,BX,B,X,8289213.57,0.0426,13761,2.99,0.2828,Standard,Standard Pick,242,391,DHL-WH-NJ01,92.7397
IND-001856,314,Industrial,BY,B,Y,8285926.41,0.0426,8683,3.76,0.4204,Standard,Standard Pick,192,584,DHL-WH-IL02,92.7823
FSH-000869,315,Fashion & Apparel,BY,B,Y,8238123.96,0.0424,92532,2.65,0.3939,Standard,Standard Pick,284,135,DHL-WH-IL02,92.8247
FSH-001235,316,Fashion & Apparel,BY,B,Y,8230180.42,0.0423,28579,2.77,0.3987,Standard,Standard Pick,423,686,DHL-WH-TX03,92.867
FMC-000362,317,FMCG,BY,B,Y,8190628.56,0.0421,96168,3.38,0.5856,Standard,Standard Pick,351,484,DHL-WH-TX03,92.9091
ELC-001150,318,Consumer Electronics,BY,B,Y,8156766.32,0.0419,6191,4.94,0.5915,Standard,Standard Pick,64,242,DHL-WH-TX03,92.951
ELC-000110,319,Consumer Electronics,BY,B,Y,8079642.44,0.0415,12644,4.41,0.4301,Standard,Standard Pick,152,143,DHL-WH-TX03,92.9925
HLT-000686,320,Healthcare,BX,B,X,8075552.76,0.0415,51993,3.95,0.1645,Standard,Standard Pick,299,53,DHL-WH-NJ01,93.034
ELC-000404,321,Consumer Electronics,BY,B,Y,8041634.55,0.0414,5615,3.89,0.571,Standard,Standard Pick,99,550,DHL-WH-IL02,93.0754
ELC-000196,322,Consumer Electronics,BY,B,Y,8006187.04,0.0412,6896,2.87,0.328,Standard,Standard Pick,140,94,DHL-WH-NJ01,93.1166
AUT-001818,323,Automotive,BX,B,X,7899790.68,0.0406,12609,2.9,0.1659,Standard,Standard Pick,138,263,DHL-WH-TX03,93.1572
ELC-000069,324,Consumer Electronics,BY,B,Y,7881001.14,0.0405,5433,2.27,0.4292,Standard,Standard Pick,231,361,DHL-WH-NJ01,93.1977
HLT-001450,325,Healthcare,BX,B,X,7792046.93,0.0401,11701,4.08,0.1747,Standard,Standard Pick,23,485,DHL-WH-IL02,93.2378
AUT-000347,326,Automotive,BY,B,Y,7783320.96,0.04,67941,4.13,0.3907,Standard,Standard Pick,24,566,DHL-WH-TX03,93.2778
ELC-000136,327,Consumer Electronics,BY,B,Y,7742524.96,0.0398,18619,3.43,0.3241,Standard,Standard Pick,384,601,DHL-WH-TX03,93.3176
PHM-000191,328,Pharmaceutical,BY,B,Y,7580697.6,0.039,9560,2.67,0.5922,Standard,Standard Pick,160,413,DHL-WH-TX03,93.3566
CHM-000094,329,Chemical,BY,B,Y,7555718.0,0.0389,10744,3.02,0.6101,Standard,Standard Pick,238,525,DHL-WH-IL02,93.3955
HLT-001784,330,Healthcare,BY,B,Y,7399355.74,0.038,36211,2.94,0.4027,Standard,Standard Pick,76,313,DHL-WH-NJ01,93.4335
AUT-001921,331,Automotive,BX,B,X,7388138.31,0.038,8729,3.85,0.165,Standard,Standard Pick,90,68,DHL-WH-NJ01,93.4715
ELC-000597,332,Consumer Electronics,BY,B,Y,7295476.41,0.0375,4723,2.26,0.5981,Standard,Standard Pick,404,194,DHL-WH-IL02,93.509
ELC-001015,333,Consumer Electronics,BY,B,Y,7264160.6,0.0374,4819,3.78,0.4179,Standard,Standard Pick,340,552,DHL-WH-TX03,93.5464
HLT-001085,334,Healthcare,BX,B,X,7253730.5,0.0373,11906,5.1,0.1697,Standard,Standard Pick,257,123,DHL-WH-NJ01,93.5837
FMC-000928,335,FMCG,BY,B,Y,7163598.88,0.0368,94544,3.61,0.603,Standard,Standard Pick,150,62,DHL-WH-NJ01,93.6205
AUT-001191,336,Automotive,BY,B,Y,7131236.67,0.0367,17559,2.61,0.6231,Standard,Standard Pick,33,750,DHL-WH-TX03,93.6572
FSH-000820,337,Fashion & Apparel,BY,B,Y,7130812.53,0.0367,22719,2.95,0.5565,Standard,Standard Pick,218,140,DHL-WH-TX03,93.6939
FMC-001630,338,FMCG,BX,B,X,7079957.34,0.0364,63887,3.62,0.2981,Standard,Standard Pick,203,272,DHL-WH-TX03,93.7303
ELC-001075,339,Consumer Electronics,BY,B,Y,7025004.0,0.0361,6398,2.6,0.5774,Standard,Standard Pick,22,270,DHL-WH-NJ01,93.7664
IND-000989,340,Industrial,BY,B,Y,7020296.13,0.0361,3781,3.76,0.395,Standard,Standard Pick,138,528,DHL-WH-TX03,93.8025
IND-000518,341,Industrial,BX,B,X,7010249.07,0.036,4873,3.21,0.1817,Standard,Standard Pick,160,53,DHL-WH-IL02,93.8385
FMC-000949,342,FMCG,BX,B,X,6970094.28,0.0358,60222,3.68,0.287,Standard,Standard Pick,32,394,DHL-WH-TX03,93.8743
IND-001484,343,Industrial,BY,B,Y,6959003.22,0.0358,4758,3.23,0.3908,Standard,Standard Pick,400,324,DHL-WH-IL02,93.9101
HLT-000590,344,Healthcare,BY,B,Y,6905589.72,0.0355,12988,4.82,0.5832,Standard,Standard Pick,412,225,DHL-WH-NJ01,93.9456
CHM-001821,345,Chemical,BY,B,Y,6892443.6,0.0354,11694,5.29,0.4118,Standard,Standard Pick,264,614,DHL-WH-NJ01,93.981
PHM-000039,346,Pharmaceutical,BX,B,X,6860015.57,0.0353,11537,1.91,0.1704,Standard,Standard Pick,263,488,DHL-WH-NJ01,94.0163
PHM-001442,347,Pharmaceutical,BY,B,Y,6828545.09,0.0351,4799,4.51,0.6266,Standard,Standard Pick,363,714,DHL-WH-NJ01,94.0514
ELC-001980,348,Consumer Electronics,BY,B,Y,6761997.71,0.0348,11843,1.95,0.435,Standard,Standard Pick,294,525,DHL-WH-IL02,94.0862
